,id,user,lat,long,tags,title,date_upload,date_taken,date_taken_bin,date_upload_bin,uploaded_via,foursquare_venue,links,file_title,people_tag
0,22653655033,77161041@N00,45.768121,4.801776,"square,sierra,squareformat,iphoneography,instagramapp,instabeer,beer,chimay,apero",Enfin. #instabeer #beer #chimay #apero,2015-11-24 18:46:00+00:00,2015-11-24 18:46:00+00:00,evening,evening,instagram,4e0462c82271233b767cec75,,,
1,22884818287,113280318@N03,45.7597,4.8422,"square,squareformat,iphoneography,instagramapp,hommage,solidarité,solidarité,fetedeslumieres,follow,followme,follow4follow,followforfollow,instagrammers,instalyon",https://www.facebook.com/PascalFrontiPhotographie/photos/a.400754443288716.92556.400751579955669/1039351156095705/?type=3&theater #hommage #solidarité #solidarité #fetedeslumieres #follow #followme #follow4follow #followforfollow #instagrammers #instalyon,2015-11-24 17:03:00+00:00,2015-11-24 17:03:00+00:00,afternoon,afternoon,instagram,,https://www.facebook.com/PascalFrontiPhotographie/photos/a.400754443288716.92556.400751579955669/1039351156095705/?type=3&theater,,
2,23277598065,132999708@N08,46.027633,4.699855,"nan,",compagnons_dev_arnas20 (1),2015-11-24 15:50:00+00:00,2015-11-07 15:50:00+00:00,afternoon,afternoon,,,,compagnons_dev_arnas20,
3,22883485267,132999708@N08,46.027572,4.699966,"nan,",compagnons_dev_arnas20 (3),2015-11-24 15:50:00+00:00,2015-11-07 15:50:00+00:00,afternoon,afternoon,,,,compagnons_dev_arnas20,
4,23249102166,133835212@N03,45.699105,4.474932,"sunset,sky,cloud,sun,soleil,coucherdesoleil,",Un soir dans les Monts du Lyonnais,2015-11-24 13:50:00+00:00,2015-08-31 20:50:00+00:00,evening,midday,,,,,
5,23243740796,129394312@N07,45.763429,4.849875,"france,architecture,lyon,offices,appartments,incity,albertconstantin,valodepistre,jeanzumbrunnen,denisvalode,marcelgut,jeansillan,monceynord,","InCity, Lyon, France, 2015",2015-11-24 09:21:00+00:00,2015-09-07 16:21:00+00:00,afternoon,morning,,,,,
6,22642697483,19710808@N05,45.739289,4.814243,,,2015-11-24 09:12:00+00:00,2015-06-25 12:12:00+00:00,midday,morning,,,,,
7,22972701470,35210768@N02,45.762661,4.8269,"square,squareformat,iphoneography,instagramapp,igers,igersart,igersparis,igersstreet,igersstreetart,paris,streetart,spaceinva",@Bidule_officiel C'est à la Renaissance que l'on a inventé métro londonien. It is in the Renaissance that we invented the londonian underground. www.monsieurbidule.net  #igers #igersart #igersparis #igersstreet #igersstreetart #paris #streetart #spaceinva,2015-11-24 08:02:00+00:00,2015-11-23 23:02:00+00:00,night,early morning,instagram,,www.monsieurbidule.net,,Bidule_officiel
8,22971623180,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:07:00+00:00,2015-10-03 13:07:00+00:00,midday,early morning,,,,,
9,22971621980,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:07:00+00:00,2015-10-03 13:07:00+00:00,midday,early morning,,,,,
10,22873337777,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Martin-pêcheur d'Europe (Alcedo atthis),2015-11-24 07:07:00+00:00,2015-10-03 13:07:00+00:00,midday,early morning,,,,,
11,22873336097,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Martin-pêcheur d'Europe (Alcedo atthis),2015-11-24 07:07:00+00:00,2015-10-03 13:07:00+00:00,midday,early morning,,,,,
12,23267456345,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Martin-pêcheur d'Europe (Alcedo atthis),2015-11-24 07:07:00+00:00,2015-10-03 13:07:00+00:00,midday,early morning,,,,,
13,22873332527,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:07:00+00:00,2015-10-03 13:07:00+00:00,midday,early morning,,,,,
14,22639030974,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
15,23241316796,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
16,23241315086,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
17,22971608680,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
18,22640326563,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
19,23241309286,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
20,23267441005,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
21,22971600860,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
22,22899490069,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Martin-pêcheur d'Europe (Alcedo atthis),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
23,22639014004,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Martin-pêcheur d'Europe (Alcedo atthis),2015-11-24 07:06:00+00:00,2015-10-03 13:06:00+00:00,midday,early morning,,,,,
24,22899486189,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Grand Cormoran (Phalacrocorax carbo),2015-11-24 07:05:00+00:00,2015-10-03 13:05:00+00:00,midday,early morning,,,,,
25,22864095577,36030103@N07,45.76768,4.833426,"horses,france,statue,canon,square,lyon,t3i,600d,gsamie,guillaumesamie,",Lyon 3,2015-11-23 23:54:00+00:00,2015-10-31 01:54:00+00:00,early morning,night,,,,,
26,22626038784,35210768@N02,45.763055,4.828055,"square,squareformat,iphoneography,instagramapp,igers,igersart,igersparis,igersstreet,igersstreetart,paris,streetart,spaceinvader,artcontemporain,contemporaryart,mia",@Bidule_officiel Je ne suis pas déterminé par l'endroit où je vis. I'm not determined by where I live. www.monsieurbidule.net  #igers #igersart #igersparis #igersstreet #igersstreetart #paris #streetart #spaceinvader #artcontemporain #contemporaryart #mia,2015-11-23 21:18:00+00:00,2015-11-23 12:18:00+00:00,midday,evening,instagram,4b24e320f964a520546a24e3,www.monsieurbidule.net,,Bidule_officiel
27,22886328439,47009524@N04,45.766411,4.82865,"france,lyon,rhonealpes,",20150821-Canon EOS 6D-5405,2015-11-23 21:10:00+00:00,2015-08-21 19:10:00+00:00,evening,evening,,,,,
28,22625834324,47009524@N04,45.76613,4.830411,"france,lyon,rhonealpes,",20150821-Canon EOS 6D-5417,2015-11-23 21:10:00+00:00,2015-08-21 20:10:00+00:00,evening,evening,,,,,
29,22860120637,47009524@N04,45.757019,4.826677,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5435,2015-11-23 21:10:00+00:00,2015-08-22 10:10:00+00:00,morning,evening,,,,,
30,22860120927,47009524@N04,45.757411,4.833261,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5429,2015-11-23 21:10:00+00:00,2015-08-22 10:10:00+00:00,morning,evening,,,,,
31,22627169263,47009524@N04,45.758544,4.825838,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5443,2015-11-23 21:10:00+00:00,2015-08-22 11:10:00+00:00,morning,evening,,,,,
32,22860119887,47009524@N04,45.758241,4.823827,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5459,2015-11-23 21:10:00+00:00,2015-08-22 11:10:00+00:00,morning,evening,,,,,
33,23254271865,47009524@N04,45.758113,4.823333,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5462,2015-11-23 21:10:00+00:00,2015-08-22 11:10:00+00:00,morning,evening,,,,,
34,22625832314,47009524@N04,45.761963,4.822825,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5489,2015-11-23 21:10:00+00:00,2015-08-22 12:10:00+00:00,midday,evening,,,,,
35,23228132366,47009524@N04,45.762227,4.821797,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5491,2015-11-23 21:10:00+00:00,2015-08-22 12:10:00+00:00,midday,evening,,,,,
36,22886325749,47009524@N04,45.762966,4.826811,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5505,2015-11-23 21:10:00+00:00,2015-08-22 13:10:00+00:00,midday,evening,,,,,
37,22860118357,47009524@N04,45.762947,4.826908,"france,lyon,rhonealpes,",20150822-Canon EOS 6D-5510,2015-11-23 21:10:00+00:00,2015-08-22 13:10:00+00:00,midday,evening,,,,,
38,22849348947,129394312@N07,45.761353,4.853981,"france,architecture,ramp,lyon,offices,incity,partdieu,albertconstantin,valodepistre,denisvalode,","InCity, Lyon, France 2015",2015-11-23 14:19:00+00:00,2015-11-08 16:19:00+00:00,afternoon,afternoon,,,,,
39,22869044679,105902594@N07,45.764499,4.828083,"nan,",Lyon Montée sur Fourvière,2015-11-23 09:23:00+00:00,2014-10-15 17:23:00+00:00,afternoon,morning,,,,,
40,22606358693,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mésange charbonnière (Parus major),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
41,22839308247,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mésange charbonnière (Parus major),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
42,22839306717,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mésange charbonnière (Parus major),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
43,22865475799,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Martin-pêcheur d'Europe (Alcedo atthis),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
44,22606350233,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mouette rieuse (Chroicocephalus ridibundus),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
45,23233446925,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",choucas des tours (Coloeus monedula),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
46,23207303586,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",choucas des tours (Coloeus monedula),2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
47,23233442115,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Pigeon,2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
48,23233440455,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Pigeon,2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
49,22839291097,124810342@N04,45.586944,4.774444,"france,animaux,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Pigeon,2015-11-23 06:38:00+00:00,2015-10-03 13:38:00+00:00,midday,early morning,,,,,
50,22606337473,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mouette rieuse (Chroicocephalus ridibundus),2015-11-23 06:37:00+00:00,2015-10-02 16:37:00+00:00,afternoon,early morning,,,,,
51,23233434295,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mouette rieuse (Chroicocephalus ridibundus),2015-11-23 06:37:00+00:00,2015-10-02 16:37:00+00:00,afternoon,early morning,,,,,
52,23207290906,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mouette rieuse (Chroicocephalus ridibundus),2015-11-23 06:37:00+00:00,2015-10-02 16:37:00+00:00,afternoon,early morning,,,,,
53,23207289226,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",choucas des tours (Coloeus monedula),2015-11-23 06:37:00+00:00,2015-10-02 16:37:00+00:00,afternoon,early morning,,,,,
54,22839281517,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",choucas des tours (Coloeus monedula),2015-11-23 06:37:00+00:00,2015-10-02 16:37:00+00:00,afternoon,early morning,,,,,
55,22606327933,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",choucas des tours (Coloeus monedula),2015-11-23 06:37:00+00:00,2015-10-02 16:37:00+00:00,afternoon,early morning,,,,,
56,22856695949,36030103@N07,45.764738,4.833576,"france,church,statue,canon,lyon,pipeorgan,t3i,600d,gsamie,guillaumesamie,",Lyon 2,2015-11-23 00:47:00+00:00,2015-10-31 02:47:00+00:00,early morning,,,,,,
57,22594243554,90493526@N00,45.773622,4.835293,"dog,chien,streetart,france,pasteup,animal,collage,wall,paper,europe,lyon,wheatpaste,pasted,mur,croixrousse,wheatpaper,","Pasted paper [Lyon, France]",2015-11-22 23:29:00+00:00,2015-11-18 16:29:00+00:00,afternoon,night,,,,,
58,22594243474,90493526@N00,45.776039,4.833093,"streetart,france,pasteup,collage,paper,europe,lyon,wheatpaste,pasted,dd,croixrousse,wheatpaper,neococo,","Pasted paper by D.D [Lyon, France]",2015-11-22 23:29:00+00:00,2015-11-18 16:29:00+00:00,afternoon,night,,,D.D,,
59,22594243704,90493526@N00,45.773906,4.835454,"streetart,france,pasteup,animal,collage,wall,paper,europe,lyon,wheatpaste,pasted,mur,croixrousse,hibou,wheatpaper,","Pasted paper [Lyon, France]",2015-11-22 23:29:00+00:00,2015-11-18 16:29:00+00:00,afternoon,night,,,,,
60,22594243494,90493526@N00,45.77596,4.835969,"streetart,france,stencil,europe,lyon,dd,pochoir,croixrousse,","Stencil by D.D. [Lyon, France]",2015-11-22 23:29:00+00:00,2015-11-18 16:29:00+00:00,afternoon,night,,,D.D.,,
61,22594243604,90493526@N00,45.774475,4.834697,"streetart,france,pasteup,animal,collage,wall,paper,europe,lyon,wheatpaste,pasted,mur,croixrousse,fourmi,wheatpaper,","Pasted paper [Lyon, France]",2015-11-22 23:29:00+00:00,2015-11-18 16:29:00+00:00,afternoon,night,,,,,
62,22594243744,90493526@N00,45.774475,4.834697,"streetart,france,pasteup,collage,paper,europe,lyon,ben,wheatpaste,bn,pasted,benito,croixrousse,wheatpaper,nonow,","Pasted paper by Ben & Nonow [Lyon, France]",2015-11-22 23:29:00+00:00,2015-11-18 16:29:00+00:00,afternoon,night,,,,,
63,22592181444,36762858@N02,45.762517,4.826705,"food,",Lyon Food 2,2015-11-22 22:10:00+00:00,2015-11-22 14:10:00+00:00,afternoon,evening,,,,,
64,23193096536,52382736@N00,45.755195,4.830521,"blackandwhite,bw,france,120,6x6,film,mediumformat,blackwhite,lyon,lione,august,bn,agosto,squareformat,analogue,filmcamera,francia,bianconero,biancoenero,analogica,2015,pellicola,analogico,rullino,medioformato,",mozzill'o re (lione 16),2015-11-22 21:21:00+00:00,2015-11-22 21:21:00+00:00,evening,evening,,,,,
65,22591897703,108855454@N07,45.768653,4.841365,"monuments,serlin,",DSC_8227,2015-11-22 21:09:00+00:00,2015-11-22 16:09:00+00:00,afternoon,evening,,,,DSC_8227,
66,22824106827,110981837@N08,45.730858,4.815324,"nan,",DSC_4115,2015-11-22 20:43:00+00:00,2015-09-19 15:43:00+00:00,afternoon,evening,,,,DSC_4115,
67,23217764485,58672892@N06,45.77755,4.857845,"nan,",Parc de la Tête d'Or - Lyon,2015-11-22 20:24:00+00:00,2015-11-22 10:24:00+00:00,morning,evening,,,,,
68,23216180125,16085286@N05,45.796879,4.606554,"amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
69,23190065176,16085286@N05,45.796879,4.606554,"amateur,motoguzzi,1000s,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
70,22848222319,16085286@N05,45.796879,4.606554,"corvette,amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
71,22920363920,16085286@N05,45.796879,4.606554,"corvette,amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
72,22589088173,16085286@N05,45.796879,4.606554,"corvette,amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
73,22589083573,16085286@N05,45.796879,4.606554,"amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
74,22848206069,16085286@N05,45.796879,4.606554,"amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 19:27:00+00:00,2015-11-22 11:27:00+00:00,morning,evening,,,,,
75,22918391840,95962525@N05,45.778794,4.886244,"nan,",2015 11 21 Buers 2 (10),2015-11-22 18:13:00+00:00,2015-11-21 14:13:00+00:00,afternoon,evening,,,,,
76,22845884319,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 18:04:00+00:00,2015-11-22 11:04:00+00:00,morning,evening,,,,,
77,22819674937,16085286@N05,45.796879,4.606554,"amateur,anciennes,terrot,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 18:04:00+00:00,2015-11-22 11:04:00+00:00,morning,evening,,,,,
78,22918018460,16085286@N05,45.796879,4.606554,"amateur,anciennes,kenko,dniepr,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 18:04:00+00:00,2015-11-22 11:04:00+00:00,morning,evening,,,,,
79,22845871219,16085286@N05,45.796879,4.606554,"amateur,anciennes,kenko,dniepr,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 18:04:00+00:00,2015-11-22 11:04:00+00:00,morning,evening,,,,,
80,22585367954,16085286@N05,45.796879,4.606554,"amateur,newmap,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 18:04:00+00:00,2015-11-22 11:04:00+00:00,morning,evening,,,,,
83,23205907015,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 13:09:00+00:00,2015-11-22 11:09:00+00:00,morning,midday,,,,,
84,22577432184,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 13:09:00+00:00,2015-11-22 11:09:00+00:00,morning,midday,,,,,
85,23179798486,16085286@N05,45.796879,4.606554,"amateur,alpinerenault,anciennes,kenko,a110,renaultsport,canonef2470f28lusm,berlinette,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 13:09:00+00:00,2015-11-22 11:09:00+00:00,morning,midday,,,,,
86,23205899185,16085286@N05,45.796879,4.606554,"corvette,amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 13:09:00+00:00,2015-11-22 11:09:00+00:00,morning,midday,,,,,
87,23179789726,16085286@N05,45.796879,4.606554,"corvette,amateur,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 13:09:00+00:00,2015-11-22 11:09:00+00:00,morning,midday,,,,,
88,23179019626,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:34:00+00:00,2015-11-22 11:34:00+00:00,morning,midday,,,,,
89,22837176639,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:34:00+00:00,2015-11-22 11:34:00+00:00,morning,midday,,,,,
90,22578026883,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:34:00+00:00,2015-11-22 11:34:00+00:00,morning,midday,,,,,
91,23179013256,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:34:00+00:00,2015-11-22 11:34:00+00:00,morning,midday,,,,,
92,22909304890,16085286@N05,45.796879,4.606554,"amateur,sidecar,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:34:00+00:00,2015-11-22 11:34:00+00:00,morning,midday,,,,,
93,23178659496,16085286@N05,45.796879,4.606554,"amateur,newmap,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:18:00+00:00,2015-11-22 11:18:00+00:00,morning,midday,,,,,
94,23204755015,16085286@N05,45.796879,4.606554,"amateur,newmap,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:18:00+00:00,2015-11-22 11:18:00+00:00,morning,midday,,,,,
95,23178651176,16085286@N05,45.796879,4.606554,"amateur,newmap,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:18:00+00:00,2015-11-22 11:18:00+00:00,morning,midday,,,,,
96,22908940540,16085286@N05,45.796879,4.606554,"amateur,newmap,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:18:00+00:00,2015-11-22 11:18:00+00:00,morning,midday,,,,,
97,22908936560,16085286@N05,45.796879,4.606554,"amateur,newmap,anciennes,kenko,canonef2470f28lusm,canoneos1dmkiii,saintpierrelapalud,201511,gonepic,",Anciennes Saint Pierre la Palud 2015-11,2015-11-22 12:18:00+00:00,2015-11-22 11:18:00+00:00,morning,midday,,,,,
98,22576090403,76235854@N02,45.781429,4.963951,"square,squareformat,iphoneography,instagramapp,nous,deux,moi,lyon,france,fille,bleu,ciel,today,selfie,couleur,beau",#nous #deux #moi #lyon #france #fille #bleu #ciel #today #selfie #couleur #beau,2015-11-22 11:06:00+00:00,2015-11-22 11:06:00+00:00,morning,morning,instagram,,,,
99,23202707435,62059260@N03,45.731797,4.817934,"city,travel,museum,architecture,europe,lyon,",lyon,2015-11-22 10:46:00+00:00,2015-11-11 17:46:00+00:00,afternoon,morning,,,,,
100,22806297597,35210768@N02,45.7597,4.8422,"square,squareformat,iphoneography,instagramapp,igers,igersart,igersparis,igersstreet,igersstreetart,paris,streetart,spaceinvader,artcontemporain,contemporaryart,miami,miamiart,miaminever","@Bidule_officiel Tiens, c'est Anakin Skywalker ! Oh, this is Anakin Skywalker! www.monsieurbidule.net  #igers #igersart #igersparis #igersstreet #igersstreetart #paris #streetart #spaceinvader #artcontemporain #contemporaryart #miami #miamiart #miaminever",2015-11-22 08:55:00+00:00,2015-11-21 23:55:00+00:00,night,early morning,instagram,,www.monsieurbidule.net,,Bidule_officiel
101,22571364674,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",choucas des tours (Coloeus monedula),2015-11-22 08:25:00+00:00,2015-10-02 16:25:00+00:00,afternoon,early morning,,,,,
102,23173744256,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Mouette rieuse (Chroicocephalus ridibundus),2015-11-22 08:25:00+00:00,2015-10-02 16:25:00+00:00,afternoon,early morning,,,,,
103,23173742106,124810342@N04,45.586944,4.774444,"france,fr,oiseau,rhone,gier,rhônealpes,givors,ornithologie,",Pie bavarde (Pica pica),2015-11-22 08:25:00+00:00,2015-10-02 15:25:00+00:00,afternoon,early morning,,,,,
